Fecha,Hora,Técnico,Locación,pH,Turbidez (NTU),Cloro Residual (mg/L),Observaciones,Foto
7/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.48,1.00,1.00,,
8/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.48,1.00,0.84,,
9/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.48,1.00,0.84,,
10/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.48,1.00,0.84,,
11/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.48,0.95,0.90,,
12/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.48,0.95,1.00,,
13/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.48,0.95,1.00,,
14/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.48,0.85,0.90,,
15/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.30,1.25,1.19,,
16/03/2024,14:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.35,1.30,1.25,,
17/03/2024,14:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.42,1.32,1.36,,
18/03/2024,10:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,1.33,1.44,,
19/03/2024,14:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,1.35,1.25,,
20/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,1.35,1.25,,
21/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.56,1.37,1.25,,
22/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.56,1.38,1.22,,
23/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.56,1.40,1.18,,
24/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.49,1.45,1.25,,
25/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.52,1.46,1.23,,
26/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.53,0.65,1.52,,
27/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.53,0.65,1.52,,
28/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.58,0.65,1.42,,
29/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.58,0.65,1.42,,
30/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.58,0.66,1.22,,
31/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.58,0.68,1.32,,
1/04/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.58,0.68,1.32,,
2/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.75,1.30,,
3/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.75,1.00,,
4/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.75,1.00,,
5/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.75,1.00,,
6/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.75,0.80,,
7/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.75,1.15,,
8/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.75,1.00,,
9/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.75,1.15,,
10/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.75,1.00,,
11/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.75,1.25,,
12/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.75,1.25,,
13/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.75,1.22,,
14/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.75,1.04,,
15/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.80,1.25,,
16/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.70,1.09,,
17/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.65,0.70,1.11,,
18/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.65,0.85,0.97,,
19/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.80,0.95,,
20/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.80,1.18,,
21/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.65,0.80,1.05,,
22/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.65,0.75,1.23,,
23/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.75,1.08,,
24/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.75,1.22,,
25/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.65,0.80,1.04,,
26/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.58,0.68,1.32,,
27/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.58,0.69,1.15,,
28/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.58,0.70,1.22,,
29/04/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.66,0.72,1.35,,
30/04/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.69,0.72,1.22,,
1/05/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.69,0.72,1.12,,
2/05/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.66,0.72,1.36,,
3/05/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.68,0.72,1.25,,
4/05/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.68,0.72,1.36,,
5/05/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.68,0.73,1.10,,
6/05/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.72,0.75,1.15,,
7/05/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.72,0.25,1.22,,
8/05/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.76,0.25,1.19,,
9/05/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.76,0.25,0.98,,
10/05/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.72,0.28,0.90,,
11/05/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.28,1.12,,
12/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.28,1.12,,
13/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.28,1.12,,
14/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.28,1.12,,
15/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.28,1.35,,
16/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.28,1.35,,
17/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.68,0.28,1.25,,
18/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.68,0.28,1.43,,
19/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.68,0.28,1.30,,
20/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.68,0.28,1.00,,
21/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.33,1.45,,
22/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.33,1.10,,
23/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.30,1.10,,
24/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.33,1.25,,
25/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.33,1.25,,
26/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.65,0.33,1.25,,
27/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.33,0.90,,
28/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.33,0.90,,
29/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.68,0.32,0.90,,
30/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.68,0.32,0.90,,
31/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.68,0.30,0.95,,
1/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.30,1.65,,
2/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.30,1.13,,
3/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.30,1.13,,
4/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.30,0.92,,
5/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.51,0.30,1.35,,
6/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.51,0.30,1.11,,
7/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.51,0.23,1.16,,
8/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.45,0.23,1.16,,
9/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.45,0.23,1.16,,
10/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.40,0.23,1.16,,
11/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.40,0.23,1.16,,
12/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.48,0.23,1.16,,
13/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.46,0.23,1.16,,
14/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.16,,
15/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.58,35.00,1.16,,
16/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.52,0.35,1.16,,
17/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.35,1.16,,
18/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.54,0.35,1.16,,
19/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.56,0.35,1.16,,
20/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.54,0.35,1.18,,
21/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.54,0.35,1.18,,
22/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.35,1.10,,
23/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.35,1.25,,
24/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.35,1.25,,
25/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.35,1.25,,
26/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.35,1.25,,
27/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.35,1.25,,
28/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.35,1.00,,
29/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.35,1.00,,
30/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.35,1.25,,
1/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.35,0.90,,
2/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.35,0.90,,
3/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.35,1.10,,
4/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.35,1.10,,
5/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.33,1.10,,
6/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.33,0.95,,
7/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.31,1.13,,
8/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.31,1.08,,
9/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.23,0.31,1.08,,
10/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.33,0.31,1.11,,
11/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.33,0.31,0.98,,
12/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.33,0.31,0.98,,
13/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.26,0.31,0.91,,
14/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.26,0.31,1.04,,
15/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.26,0.31,1.50,,
16/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.26,0.31,1.16,,
17/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.26,0.31,0.93,,
18/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.28,0.31,1.26,,
19/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.54,0.23,1.16,,
20/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.23,1.14,,
21/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.23,1.16,,
22/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.23,1.13,,
23/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.54,0.23,1.15,,
24/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.56,0.23,1.25,,
25/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.52,0.24,1.25,,
26/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.54,0.25,1.20,,
27/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.57,0.25,1.22,,
28/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.57,0.25,1.26,,
29/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.57,0.24,1.30,,
30/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.24,1.30,,
31/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.57,0.25,1.22,,
1/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.24,1.23,,
2/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.24,1.10,,
3/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.25,1.05,,
4/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.25,1.10,,
5/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.48,0.25,1.10,,
6/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.48,0.23,1.25,,
7/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.48,0.23,1.25,,
8/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.48,0.23,1.45,,
9/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,0.85,,
10/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.20,,
11/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.17,,
12/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.00,,
13/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.10,,
14/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,0.95,,
15/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.05,,
16/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.05,,
17/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.05,,
18/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.25,,
19/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.12,,
20/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.35,,
21/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.30,0.22,1.12,,
22/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.30,0.22,0.98,,
23/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.30,0.22,1.28,,
24/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.30,0.22,1.28,,
25/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.30,0.22,0.98,,
26/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.30,0.22,1.44,,
27/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.30,0.22,1.08,,
28/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.30,0.22,1.08,,
29/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.30,0.22,0.94,,
30/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.30,0.22,0.94,,
31/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.30,0.22,0.93,,
1/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.30,0.22,0.91,,
2/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.30,0.22,0.90,,
3/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.30,0.22,0.92,,
4/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.30,0.22,0.92,,
5/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.30,0.24,0.98,,
6/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.23,0.96,,
7/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.40,0.26,0.96,,
8/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.40,0.27,0.96,,
9/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,0.98,,
10/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.23,0.97,,
11/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.40,0.24,0.97,,
12/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.40,0.25,0.97,,
13/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.05,,
14/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.05,,
15/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.15,,
16/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.15,,
17/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,0.80,,
18/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,0.80,,
19/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,0.95,,
20/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,0.95,,
21/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,0.95,,
22/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,0.95,,
23/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,0.95,,
24/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,0.90,,
25/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,0.90,,
26/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,0.90,,
27/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,0.90,,
28/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,0.90,,
29/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,0.90,,
30/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.15,,
1/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.05,,
2/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,0.95,,
3/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.25,,
4/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.05,,
5/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.25,,
6/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.12,,
7/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.03,,
8/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,0.97,,
9/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.15,,
10/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.20,,
11/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.25,0.97,,
12/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.25,0.92,,
13/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.25,0.90,,
14/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.27,0.90,,
15/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.26,0.90,,
16/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.26,0.80,,
17/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.26,0.80,,
18/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.26,0.80,,
19/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.28,0.84,,
20/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.28,0.84,,
21/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.29,0.84,,
22/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.29,0.87,,
23/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.29,0.87,,
24/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.29,0.87,,
25/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,0.90,,
26/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.05,,
27/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.20,,
28/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.10,,
29/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.05,,
30/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.22,1.00,,
31/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.30,1.00,,
1/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.30,1.25,,
2/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.30,1.25,,
3/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.30,1.25,,
4/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.30,1.25,,
5/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.30,1.05,,
6/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.30,1.05,,
7/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.30,1.15,,
8/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.30,1.15,,
9/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.30,1.16,,
10/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.30,1.35,,
11/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.30,1.25,,
12/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.30,1.18,,
13/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.30,1.18,,
14/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.30,1.18,,
15/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.30,1.18,,
16/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.30,1.26,,
17/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.30,1.12,,
18/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.30,1.32,,
19/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.30,1.32,,
20/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.30,1.29,,
21/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.30,1.50,,
22/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.30,1.50,,
23/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.40,0.29,1.50,,
24/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.40,0.29,1.50,,
25/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.28,1.50,,
26/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.28,1.50,,
27/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.28,1.50,,
28/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.27,1.50,,
29/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.27,1.50,,
